discente,ano,turma,texto,respostas,data,tempo_inicial,tempo_final,lemma_pos,avaliacao_lacunas,percentual_acerto,compreensao,velocidade
EST_175,6,B,O uso dos celulares por crianças,"['também', 'hábitos', 'Por', 'do', 'para', 'aprender', 'que', 'se', 'estão', 'celular', 'de', 'celulares', 'casa', 'são', 'celular', 'problema', 'além', 'da', 'desemovimento', 'que', 'uso', 'as', 'da', 'pessoas', 'coisas', 'também', 'uso', 'usados', 'a', 'também', 'aplicativos', 'a', 'Porque', 'pode', 'importante', 'devem', 'o', 'para']",29-02-2024,08:00,08:17,"[('também', 'ADV'), ('hábito', 'NOUN'), ('por', 'ADP'), ('de o', 'ADP'), ('para', 'ADP'), ('aprender', 'VERB'), ('que', 'SCONJ'), ('se', 'SCONJ'), ('estar', 'AUX'), ('celular', 'NOUN'), ('de', 'ADP'), ('celular', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('celular', 'NOUN'), ('problema', 'NOUN'), ('além', 'ADV'), ('de o', 'ADP'), ('desemovimento', 'NOUN'), ('que', 'SCONJ'), ('uso', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('coisa', 'NOUN'), ('também', 'ADV'), ('uso', 'NOUN'), ('usar', 'VERB'), ('a', 'ADP'), ('também', 'ADV'), ('aplicativo', 'NOUN'), ('a', 'ADP'), ('porque', 'SCONJ'), ('poder', 'VERB'), ('importante', 'ADJ'), ('dever', 'VERB'), ('o', 'DET'), ('para', 'ADP')]","[0.997, 0.997, 1, 1, 1, 0.979, 1, 1, 1, 1, 0, 0.742, 1, 1, 0.898, 0.875, 0, 0.5, 0.538, 0, 0.717, 1, 1, 0, 0.98, 1, 0.692, 1, 1, 0, 0.985, 1, 0, 1, 1, 1, 1, 0]",50.0,76.05656215053821,17.0
EST_180,6,A,O uso dos celulares por crianças,"['também', 'beneficios', 'por', 'do', 'para', 'utilizar', 'elas', 'aprendem', 'estão', 'celular', 'uma', 'filhos', 'casa', 'são', 'uso', 'danos', 'dor', 'de', 'bullyng', 'os', 'celular', 'as', 'da', 'outros', 'sites', 'tem', 'filho', 'improprios', 'a', 'livre', 'usuarios', 'a', 'diminuir', 'pode', 'preciso', 'devem', 'o', 'garantir']",29-02-2024,08:03,08:13,"[('também', 'ADV'), ('beneficio', 'NOUN'), ('por', 'ADP'), ('de o', 'ADP'), ('para', 'ADP'), ('utilizar', 'VERB'), ('ele', 'PRON'), ('aprender', 'VERB'), ('estar', 'AUX'), ('celular', 'NOUN'), ('um', 'DET'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('uso', 'NOUN'), ('dano', 'NOUN'), ('dor', 'NOUN'), ('de', 'ADP'), ('bullyng', 'NOUN'), ('o', 'DET'), ('celular', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('outro', 'DET'), ('site', 'NOUN'), ('ter', 'VERB'), ('filho', 'NOUN'), ('improprio', 'ADJ'), ('a', 'ADP'), ('livre', 'ADJ'), ('usuario', 'NOUN'), ('a', 'ADP'), ('diminuir', 'VERB'), ('poder', 'VERB'), ('preciso', 'ADJ'), ('dever', 'VERB'), ('o', 'DET'), ('garantir', 'VERB')]","[0.997, 0.979, 0.667, 1, 1, 0.659, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0.978, 1.0, 1, 0.525, 0.517, 0.721, 1, 1, 0, 0.912, 0, 0.973, 0, 1, 0, 0.875, 1, 0, 1, 0.925, 1, 1, 1]",50.0,75.60099695335354,10.0
EST_181,6,B,O uso dos celulares por crianças,"['Mas', '-', 'Mas', 'do', 'pois', 'assisti', 'para', 'se', 'moram', 'celular', 'varias', 'deveres', 'casa', 'são', '-', 'problemas', 'dor', 'na', '-', 'um', 'controle', 'as', 'da', 'estranho', 'fotos', '-', '-', '-', 'as', 'verifica', '-', 'as', 'Mas', '-', '-', 'tem', 'o', '-']",29-02-2024,08:00,08:25,"[('mas', 'CCONJ'), ('-', 'PUNCT'), ('mas', 'CCONJ'), ('de o', 'ADP'), ('pois', 'SCONJ'), ('assisti', 'VERB'), ('para', 'ADP'), ('se', 'SCONJ'), ('morar', 'VERB'), ('celular', 'NOUN'), ('varia', 'NOUN'), ('dever', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('-', 'PUNCT'), ('problema', 'NOUN'), ('dor', 'NOUN'), ('em o', 'ADP'), ('-', 'PUNCT'), ('um', 'DET'), ('controle', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('estranho', 'ADJ'), ('foto', 'NOUN'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('o', 'DET'), ('verificar', 'VERB'), ('-', 'PUNCT'), ('o', 'DET'), ('mas', 'CCONJ'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('ter', 'VERB'), ('o', 'DET'), ('-', 'PUNCT')]","[0, 0, 0, 1, 0, 0.987, 0, 1, 0, 1, 0, 0.95, 1, 1, 0, 1, 1.0, 0.696, 0, 0.922, 0.982, 1, 1, 0.875, 0.976, 0, 0, 0, 0.5, 0.816, 0, 0.5, 0, 0, 0, 0.584, 1, 0]",23.684210526315788,49.44315809952586,25.0
EST_183,6,B,O uso dos celulares por crianças,"['Mas', 'hábitos', 'Bom', 'do', 'para', 'ter', 'que', 'ajudar-se', 'estão', 'celular', 'uma', 'filhos', 'casa', 'são', 'uso', 'problemas', 'dores', 'má', 'problema', 'alguns', 'uso', 'as', 'da', 'estranhos', 'sites', 'que', 'uso', 'para', 'a', 'olhar', 'pais', 'a', 'Mas', 'pode', 'bom', 'devem', 'o', 'melhorar']",29-02-2024,08:00,08:18,"[('mas', 'CCONJ'), ('hábito', 'NOUN'), ('bom', 'ADV'), ('de o', 'ADP'), ('para', 'ADP'), ('ter', 'VERB'), ('que', 'SCONJ'), ('ajudar se', 'VERB'), ('estar', 'AUX'), ('celular', 'NOUN'), ('um', 'DET'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('uso', 'NOUN'), ('problema', 'NOUN'), ('dor', 'NOUN'), ('má', 'ADJ'), ('problema', 'NOUN'), ('algum', 'DET'), ('uso', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('estranho', 'ADJ'), ('site', 'NOUN'), ('que', 'SCONJ'), ('uso', 'NOUN'), ('para', 'ADP'), ('a', 'ADP'), ('olhar', 'VERB'), ('pai', 'NOUN'), ('a', 'ADP'), ('mas', 'CCONJ'), ('poder', 'VERB'), ('bom', 'ADJ'), ('dever', 'VERB'), ('o', 'DET'), ('melhorar', 'VERB')]","[0, 0.997, 0, 1, 1, 0.64, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0.683, 1, 0.717, 1, 1, 1, 0.912, 0, 0.692, 0, 1, 0.889, 0.557, 1, 0, 1, 0.91, 1, 1, 0.994]",55.26315789473685,76.29330337047577,18.0
EST_189,6,A,O uso dos celulares por crianças,"['celular', 'colegas', 'bem', 'do', 'para', 'acessar', 'que', 'também', 'estão', 'celular', 'uma', 'celulares', 'casa', 'são', 'comunicação', 'dores', 'dor', 'do', 'dor', 'que', 'tempo', 'as', 'da', 'pessoas', 'videos', 'que', 'jogos', 'mais', 'que', 'ensine', 'aplicativos', 'a', 'que', 'velho', 'que', 'tem', 'o', 'ter']",29-02-2024,08:03,08:14,"[('celular', 'NOUN'), ('colega', 'NOUN'), ('bem', 'ADV'), ('de o', 'ADP'), ('para', 'ADP'), ('acessar', 'VERB'), ('que', 'SCONJ'), ('também', 'ADV'), ('estar', 'AUX'), ('celular', 'NOUN'), ('um', 'DET'), ('celular', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('comunicação', 'NOUN'), ('dor', 'NOUN'), ('dor', 'NOUN'), ('de o', 'ADP'), ('dor', 'NOUN'), ('que', 'SCONJ'), ('tempo', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('video', 'NOUN'), ('que', 'SCONJ'), ('jogo', 'NOUN'), ('mais', 'ADV'), ('que', 'SCONJ'), ('ensinar', 'VERB'), ('aplicativo', 'NOUN'), ('a', 'ADP'), ('que', 'SCONJ'), ('velho', 'ADJ'), ('que', 'SCONJ'), ('ter', 'VERB'), ('o', 'DET'), ('ter', 'VERB')]","[0, 0.99, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0.742, 1, 1, 0.533, 0.64, 1.0, 0.5, 0.932, 0, 1, 1, 1, 0, 0.557, 0, 0.964, 0, 0, 0.965, 0.985, 1, 0, 0, 0, 0.584, 1, 0.517]",36.84210526315789,62.92166879302577,11.0
EST_191,6,B,O uso dos celulares por crianças,"['tambem', 'aplicativos', 'de', 'do', 'para', 'ver', 'que', 'tambem', '-', '-', '-', '-', '-', 'são', 'energia', 'traumas', 'dor', '-', '-', 'regras', '-', 'as', 'da', 'pessoas', 'coisas', '-', '-', '-', 'a', 'ver', 'pais', 'a', '-', 'pode', 'melhor', 'podem', 'o', 'melhorar']",29-02-2024,08:00,08:39,"[('Tambem', 'PROPN'), ('aplicativo', 'NOUN'), ('de', 'ADP'), ('de o', 'ADP'), ('para', 'ADP'), ('ver', 'VERB'), ('que', 'SCONJ'), ('Tambem', 'PROPN'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('ser', 'AUX'), ('energia', 'NOUN'), ('trauma', 'NOUN'), ('dor', 'NOUN'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('regra', 'NOUN'), ('-', 'PUNCT'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('coisa', 'NOUN'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('a', 'ADP'), ('ver', 'VERB'), ('pai', 'NOUN'), ('a', 'ADP'), ('-', 'PUNCT'), ('poder', 'VERB'), ('bom', 'ADV'), ('poder', 'VERB'), ('o', 'DET'), ('melhorar', 'VERB')]","[0, 0.983, 0.527, 1, 1, 0.967, 1, 0, 0, 0, 0, 0, 0, 1, 0.564, 0.99, 1.0, 0, 0, 0, 0, 1, 1, 0, 0.98, 0, 0, 0, 1, 0.667, 0.557, 1, 0, 1, 0, 0.995, 1, 0.994]",26.31578947368421,50.58890477868548,39.0
EST_192,6,A,O uso dos celulares por crianças,"['também', 'perigos', 'de', 'de', 'porque', 'assistir', 'e', 'podem', 'estão', 'celular', 'uma', 'filhos', 'casa', 'são', 'uso', 'problemas', 'dor', 'como', 'abito', 'alguns', 'uso', 'as', 'da', 'pessoas', 'aplicativos', 'que', 'acesso', 'impróprios', 'a', 'olhar', 'dias', 'a', 'além', 'pode', 'precisso', 'tem', 'o', 'ter']",29-02-2024,08:03,08:20,"[('também', 'ADV'), ('perigo', 'NOUN'), ('de', 'ADP'), ('de', 'ADP'), ('porque', 'SCONJ'), ('assistir', 'VERB'), ('e', 'CCONJ'), ('poder', 'VERB'), ('estar', 'AUX'), ('celular', 'NOUN'), ('um', 'DET'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('uso', 'NOUN'), ('problema', 'NOUN'), ('dor', 'NOUN'), ('como', 'ADP'), ('abitar', 'NOUN'), ('algum', 'DET'), ('uso', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('aplicativo', 'NOUN'), ('que', 'SCONJ'), ('acesso', 'NOUN'), ('impróprio', 'ADJ'), ('a', 'ADP'), ('olhar', 'VERB'), ('dia', 'NOUN'), ('a', 'ADP'), ('além', 'ADV'), ('poder', 'VERB'), ('precisso', 'VERB'), ('ter', 'VERB'), ('o', 'DET'), ('ter', 'VERB')]","[0.997, 0.975, 0.527, 0.5, 0, 0.945, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1.0, 0.957, 0.627, 1, 0.717, 1, 1, 0, 0.988, 0, 0.983, 0, 1, 0.889, 0.988, 1, 0.786, 1, 0, 0.584, 1, 0.517]",39.473684210526315,73.63176665023754,17.0
EST_194,6,A,O uso dos celulares por crianças,"['pois', 'costumes', 'por', 'dor', 'para', 'utilizar', 'que', 'a', 'estão', 'celular', 'uma', 'filhos', 'casa', 'são', 'uso', 'danos', 'dor', 'e', 'processo', 'alguns', 'tempo', 'as', 'da', 'pessoas', 'conteúdos', 'necessariamente', 'tempo', 'utilizador', 'a', 'observar', 'usuários', 'a', 'assim', 'pode', 'preciso', 'devem', 'o', 'ter']",29-02-2024,08:03,08:16,"[('pois', 'SCONJ'), ('costume', 'NOUN'), ('por', 'ADP'), ('dor', 'NOUN'), ('para', 'ADP'), ('utilizar', 'VERB'), ('que', 'SCONJ'), ('a', 'ADP'), ('estar', 'AUX'), ('celular', 'NOUN'), ('um', 'DET'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('uso', 'NOUN'), ('dano', 'NOUN'), ('dor', 'NOUN'), ('e', 'CCONJ'), ('processo', 'NOUN'), ('algum', 'DET'), ('tempo', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('conteúdo', 'NOUN'), ('necessariamente', 'ADV'), ('tempo', 'NOUN'), ('utilizador', 'NOUN'), ('a', 'ADP'), ('observar', 'VERB'), ('usuário', 'NOUN'), ('a', 'ADP'), ('assim', 'ADV'), ('poder', 'VERB'), ('preciso', 'ADJ'), ('dever', 'VERB'), ('o', 'DET'), ('ter', 'VERB')]","[0, 0.995, 0.667, 0.667, 1, 0.659, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0.978, 1.0, 0, 0.944, 1, 1, 1, 1, 0, 1, 0.994, 0.6, 0, 1, 0.992, 1, 1, 0.8, 1, 0.925, 1, 1, 0.517]",57.89473684210527,80.88651245100456,13.0
EST_195,6,A,O uso dos celulares por crianças,"['familiaris', 'amigos', 'de', 'do', 'todas', 'conhecer', 'que', 'se', 'estão', 'celular', 'em', 'celulares', 'casa', 'não', 'todos', 'ansiedade', 'dor', 'causa', 'aparelho', 'muitos', 'monitoramento', 'as', 'da', 'pessoas', 'aplicativos', 'saber', 'aparelho', 'do', 'pra', 'muitas', 'aplicativos', 'a', 'do', 'pra', 'com', 'devem', 'muito', 'proteger']",29-02-2024,08:03,08:14,"[('familiaris', 'NOUN'), ('amigo', 'NOUN'), ('de', 'ADP'), ('de o', 'ADP'), ('todo', 'DET'), ('conhecer', 'VERB'), ('que', 'SCONJ'), ('se', 'SCONJ'), ('estar', 'AUX'), ('celular', 'NOUN'), ('em', 'ADP'), ('celular', 'NOUN'), ('casa', 'NOUN'), ('não', 'ADV'), ('todo', 'PRON'), ('ansiedade', 'NOUN'), ('dor', 'NOUN'), ('causa', 'NOUN'), ('aparelho', 'NOUN'), ('muito', 'DET'), ('monitoramento', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('aplicativo', 'NOUN'), ('saber', 'VERB'), ('aparelho', 'NOUN'), ('de o', 'ADP'), ('pra', 'ADP'), ('muito', 'DET'), ('aplicativo', 'NOUN'), ('a', 'ADP'), ('de o', 'ADP'), ('pra', 'ADP'), ('com', 'ADP'), ('dever', 'VERB'), ('muito', 'ADV'), ('proteger', 'VERB')]","[0, 0.989, 0.527, 1, 0, 0.985, 1, 1, 1, 1, 0, 0.742, 1, 0.667, 0, 0.971, 1.0, 0, 0.754, 0.962, 0.929, 1, 1, 0, 0.988, 0, 0.983, 0, 0.873, 0, 0.985, 1, 0, 0, 0, 1, 0, 0.997]",26.31578947368421,61.452621804517605,11.0
EST_196,6,B,O uso dos celulares por crianças,"['Ler', 'hábitos', 'o', 'do', 'que', 'contribuir', 'que', 'de', 'estão', 'filho', 'como', 'filhos', 'casa', 'são', 'celular', 'problemas', 'dor', 'da', 'ati', 'em', 'aparelho', 'as', 'da', 'cites', '-', 'tem', 'filho', 'impróprios', 'celular', 'na', 'yuotube', 'as', 'Porque', 'pode', 'imposivel', 'tem', 'o', 'ter']",29-02-2024,08:00,08:15,"[('ler', 'PROPN'), ('hábito', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('que', 'SCONJ'), ('contribuir', 'VERB'), ('que', 'SCONJ'), ('de', 'ADP'), ('estar', 'AUX'), ('filho', 'NOUN'), ('como', 'ADP'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('celular', 'NOUN'), ('problema', 'NOUN'), ('dor', 'NOUN'), ('de o', 'ADP'), ('ati', 'PROPN'), ('em', 'ADP'), ('aparelho', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('cite', 'NOUN'), ('-', 'PUNCT'), ('ter', 'VERB'), ('filho', 'NOUN'), ('impróprio', 'ADJ'), ('celular', 'NOUN'), ('em o', 'ADP'), ('yuotube', 'PROPN'), ('o', 'DET'), ('porque', 'SCONJ'), ('poder', 'VERB'), ('imposivel', 'ADJ'), ('ter', 'VERB'), ('o', 'DET'), ('ter', 'VERB')]","[0, 0.997, 0, 1, 0, 0.989, 1, 0.5, 1, 0.742, 0, 1, 1, 1, 0.898, 1, 1.0, 0.5, 0, 0, 0.982, 1, 1, 0, 0, 0, 0.973, 0, 0, 0, 0, 0.5, 0, 1, 0.899, 0.584, 1, 0.517]",28.947368421052634,55.47732941414182,15.0
EST_203,6,A,O uso dos celulares por crianças,"['mas', 'perigos', 'por', 'do', 'bom', 'assistir', 'que', 'para', 'estiverem', 'celular', 'uma', 'filhos', 'casa', 'ser', 'uso', 'ploplemas', 'dor', 'ploplemas', 'plopema', 'regras', 'usu', 'as', 'da', 'pessoas', 'conteudos', 'pressisão', 'tipo', '-', 'a', 'ver', 'aplicativo', 'a', 'mas', 'pode', 'que', 'geralmente', 'do', 'manter']",29-02-2024,08:03,08:22,"[('mas', 'CCONJ'), ('perigo', 'NOUN'), ('por', 'ADP'), ('de o', 'ADP'), ('bom', 'ADJ'), ('assistir', 'VERB'), ('que', 'SCONJ'), ('para', 'ADP'), ('estar', 'VERB'), ('celular', 'NOUN'), ('um', 'DET'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('uso', 'NOUN'), ('ploplema', 'NOUN'), ('dor', 'NOUN'), ('ploplema', 'NOUN'), ('plopema', 'NOUN'), ('regra', 'NOUN'), ('usu', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('conteudo', 'NOUN'), ('Pressisão', 'NOUN'), ('tipo', 'NOUN'), ('-', 'PUNCT'), ('a', 'ADP'), ('ver', 'VERB'), ('aplicativo', 'NOUN'), ('a', 'ADP'), ('mas', 'CCONJ'), ('poder', 'VERB'), ('que', 'SCONJ'), ('geralmente', 'ADV'), ('de o', 'ADP'), ('manter', 'VERB')]","[0, 0.975, 0.667, 1, 0, 0.945, 1, 0, 0, 1, 1, 1, 1, 1.0, 1, 0.778, 1.0, 0, 0.768, 0, 0.718, 1, 1, 0, 0.889, 0, 1, 0, 1, 0.667, 0.985, 1, 0, 1, 0, 0, 0.5, 0.525]",36.84210526315789,61.622853890845654,19.0
EST_204,6,A,O uso dos celulares por crianças,"['mais', 'vicio', 'de', 'dos', 'para', 'usar', 'que', 'se', 'estão', 'celular', 'uma', 'filhos', 'casa', 'são', 'utilização', 'problemas', 'dor', 'a', 'vício', 'os', 'tempo', 'as', 'da', 'pessoas', 'aplicativos', 'também', 'aplicativo', 'que', 'a', 'todas', 'conteudos', 'as', 'sim', 'pode', 'preciso', 'devem', 'o', 'manter']",29-02-2024,08:03,08:16,"[('mais', 'ADV'), ('vicio', 'NOUN'), ('de', 'ADP'), ('de o', 'ADP'), ('para', 'ADP'), ('usar', 'VERB'), ('que', 'SCONJ'), ('se', 'SCONJ'), ('estar', 'AUX'), ('celular', 'NOUN'), ('um', 'DET'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('utilização', 'NOUN'), ('problema', 'NOUN'), ('dor', 'NOUN'), ('a', 'ADP'), ('vício', 'NOUN'), ('o', 'DET'), ('tempo', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('aplicativo', 'NOUN'), ('também', 'ADV'), ('aplicativo', 'NOUN'), ('que', 'SCONJ'), ('a', 'ADP'), ('todo', 'DET'), ('conteudo', 'NOUN'), ('o', 'DET'), ('sim', 'ADV'), ('poder', 'VERB'), ('preciso', 'ADJ'), ('dever', 'VERB'), ('o', 'DET'), ('manter', 'VERB')]","[0.98, 0.659, 0.527, 0.667, 1, 0.636, 1, 1, 1, 1, 1, 1, 1, 1, 0.821, 1, 1.0, 0.891, 0.688, 0.517, 1, 1, 1, 0, 0.988, 1, 0.976, 0, 1, 0, 0.988, 0.5, 0.945, 1, 0.925, 1, 1, 0.525]",47.368421052631575,82.19101245727455,13.0
EST_206,6,B,O uso dos celulares por crianças,"['haitear', 'geitos', 'nenhum', 'de', 'para', 'ver', 'que', 'que', 'estão', 'celula', 'muita', 'filhos', 'casa', 'são', 'cuidado', 'danos', 'dor', 'sua', 'redes', 'alguns', 'uso', 'as', 'da', 'os', 'conteudos', 'não', 'filho', 'redes', 'sua', 'suas', 'ceonteudos', 'possa', 'nenhum', 'pode', 'se', 'podem', 'ele', 'permitir']",29-02-2024,08:00,08:08,"[('haitear', 'VERB'), ('geito', 'ADJ'), ('nenhum', 'DET'), ('de', 'ADP'), ('para', 'ADP'), ('ver', 'VERB'), ('que', 'SCONJ'), ('que', 'SCONJ'), ('estar', 'AUX'), ('celula', 'NOUN'), ('muito', 'DET'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('cuidado', 'NOUN'), ('dano', 'NOUN'), ('dor', 'NOUN'), ('seu', 'DET'), ('rede', 'NOUN'), ('algum', 'DET'), ('uso', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('o', 'DET'), ('conteudo', 'NOUN'), ('não', 'ADV'), ('filho', 'NOUN'), ('rede', 'NOUN'), ('seu', 'DET'), ('seu', 'DET'), ('ceonteudo', 'NOUN'), ('poder', 'VERB'), ('nenhum', 'DET'), ('poder', 'VERB'), ('se', 'SCONJ'), ('poder', 'VERB'), ('ele', 'PRON'), ('permitir', 'VERB')]","[0, 0, 0, 0.5, 1, 0.967, 1, 0.534, 1, 0.833, 0.88, 1, 1, 1, 0.582, 0.978, 1.0, 0, 0.927, 1, 0.717, 1, 1, 0, 0.889, 0.986, 0.973, 0, 0, 0, 0.978, 0, 0, 1, 0, 0.995, 0, 0.5]",26.31578947368421,61.15340317114752,8.0
EST_207,6,B,O uso dos celulares por crianças,"['Mas', 'prós', 'de', 'do', 'para', 'ver', 'que', 'ajuda', 'estão', 'celular', 'uma', 'filhos', 'casa', 'são', 'uso', 'danos', 'dor', 'como', 'rede', 'alguns', 'uso', 'as', 'da', 'pessoas', 'conteúdos', '-', 'uso', 'usados', 'a', 'ver', 'aplicativo', 'sua', 'mas', 'pode', 'preciso', 'devem', 'o', 'ter']",29-02-2024,08:00,08:15,"[('mas', 'CCONJ'), ('prós', 'NOUN'), ('de', 'ADP'), ('de o', 'ADP'), ('para', 'ADP'), ('ver', 'VERB'), ('que', 'SCONJ'), ('ajudar', 'VERB'), ('estar', 'AUX'), ('celular', 'NOUN'), ('um', 'DET'), ('filho', 'NOUN'), ('casa', 'NOUN'), ('ser', 'AUX'), ('uso', 'NOUN'), ('dano', 'NOUN'), ('dor', 'NOUN'), ('como', 'ADP'), ('rede', 'NOUN'), ('algum', 'DET'), ('uso', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('conteúdo', 'NOUN'), ('-', 'PUNCT'), ('uso', 'NOUN'), ('usar', 'VERB'), ('a', 'ADP'), ('ver', 'VERB'), ('aplicativo', 'NOUN'), ('seu', 'DET'), ('mas', 'CCONJ'), ('poder', 'VERB'), ('preciso', 'ADJ'), ('dever', 'VERB'), ('o', 'DET'), ('ter', 'VERB')]","[0, 1, 0.527, 1, 1, 0.967, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0.978, 1.0, 0.957, 0.927, 1, 0.717, 1, 1, 0, 1, 0, 0.692, 1, 1, 0.667, 0.985, 0, 0, 1, 0.925, 1, 1, 0.517]",52.63157894736842,78.57289035330739,15.0
EST_211,6,A,O uso dos celulares por crianças,"['e', 'aplicativos', 'em', 'desse', 'com', 'aprender', 'que', 'a', 'estão', 'conteúdo', 'a', 'filhos', 'se', 'preucupações', 'internete', 'proplemas', 'dores', 'torta', 'proplemas', 'os', 'aplicativo', 'as', 'da', 'pessoas', 'aplicativos', 'precisão', 'celular', 'nos', 'a', 'as', 'aplicativos', 'as', 'com', 'tem', 'para', 'presisão', 'o', 'proteção']",29-02-2024,08:03,08:24,"[('e', 'CCONJ'), ('aplicativo', 'NOUN'), ('em', 'ADP'), ('de esse', 'ADP'), ('com', 'ADP'), ('aprender', 'VERB'), ('que', 'SCONJ'), ('a', 'ADP'), ('estar', 'AUX'), ('conteúdo', 'NOUN'), ('a', 'ADP'), ('filho', 'NOUN'), ('se', 'SCONJ'), ('preucupação', 'NOUN'), ('internete', 'ADJ'), ('proplema', 'NOUN'), ('dor', 'NOUN'), ('torta', 'NOUN'), ('proplema', 'NOUN'), ('o', 'DET'), ('aplicativo', 'NOUN'), ('o', 'DET'), ('de o', 'ADP'), ('pessoa', 'NOUN'), ('aplicativo', 'NOUN'), ('precisão', 'NOUN'), ('celular', 'NOUN'), ('em o', 'ADP'), ('a', 'ADP'), ('o', 'DET'), ('aplicativo', 'NOUN'), ('o', 'DET'), ('com', 'ADP'), ('ter', 'VERB'), ('para', 'ADP'), ('presisão', 'NOUN'), ('o', 'DET'), ('proteção', 'NOUN')]","[0, 0.983, 0.526, 0.994, 0.685, 0.979, 1, 0, 1, 0.558, 0, 1, 0, 0, 0, 0.889, 1, 0, 0.716, 0.517, 0.961, 1, 1, 0, 0.988, 0, 0.691, 0, 1, 0, 0.985, 0.5, 0, 0.581, 0, 0, 1, 0]",21.052631578947366,51.45505566171735,21.0
